<http://bio2rdf.org/drugbank:DB00039>	Palifermin [drugbank:DB00039]
<http://bio2rdf.org/drugbank:DB02567>	PD173955 [drugbank:DB02567]
<http://bio2rdf.org/drugbank:DB04831>	Ticrynafen [drugbank:DB04831]
<http://bio2rdf.org/drugbank:DB02569>	2\',3\'-Dehydro-2\',3\'-Deoxy-Thymidine 5\'-Diphosphate [drugbank:DB02569]
<http://bio2rdf.org/drugbank:BE0001993>	Lysozyme [drugbank:BE0001993]
<http://bio2rdf.org/drugbank:BE0001860>	Histidine--tRNA ligase [drugbank:BE0001860]
<http://bio2rdf.org/drugbank:BE0003039>	Isopentenyl-diphosphate delta-isomerase [drugbank:BE0003039]
<http://bio2rdf.org/drugbank:BE0002092>	Fibrinogen gamma chain [drugbank:BE0002092]
<http://bio2rdf.org/drugbank:DB05194>	KB002 [drugbank:DB05194]
<http://bio2rdf.org/drugbank:DB03632>	Argifin [drugbank:DB03632]
<http://bio2rdf.org/drugbank:DB01104>	Sertraline [drugbank:DB01104]
<http://bio2rdf.org/drugbank:DB01237>	Bromodiphenhydramine [drugbank:DB01237]
<http://bio2rdf.org/drugbank:DB03765>	Cytidine-2\'-Monophosphate [drugbank:DB03765]
<http://bio2rdf.org/drugbank:DB01238>	Aripiprazole [drugbank:DB01238]
<http://bio2rdf.org/drugbank:BE0000530>	Serum albumin [drugbank:BE0000530]
<http://bio2rdf.org/drugbank:BE0002319>	Short-chain dehydrogenase/reductase 3 [drugbank:BE0002319]
<http://bio2rdf.org/drugbank:DB09113>	Poractant alfa [drugbank:DB09113]
<http://bio2rdf.org/drugbank:BE0004104>	Aggrecan core protein [drugbank:BE0004104]
<http://bio2rdf.org/drugbank:DB04830>	Buformin [drugbank:DB04830]
<http://bio2rdf.org/drugbank:DB07817>	1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea [drugbank:DB07817]
<http://bio2rdf.org/drugbank:DB08048>	4-(6-HYDROXY-1H-INDAZOL-3-YL)BENZENE-1,3-DIOL [drugbank:DB08048]
<http://bio2rdf.org/drugbank:BE0004237>	Protein Nef [drugbank:BE0004237]
<http://bio2rdf.org/drugbank:BE0000663>	Retinoic acid receptor alpha [drugbank:BE0000663]
<http://bio2rdf.org/drugbank:DB02568>	Peldesine [drugbank:DB02568]
<http://bio2rdf.org/drugbank:DB02302>	N3, N4-Dimethylarginine [drugbank:DB02302]
<http://bio2rdf.org/drugbank:DB02435>	Aminomethylcyclohexane [drugbank:DB02435]
<http://bio2rdf.org/drugbank:DB03283>	beta-L-fucose [drugbank:DB03283]
<http://bio2rdf.org/drugbank:DB07338>	5-[2-CHLORO-4-(TRIFLUOROMETHYL)PHENOXY]-2-NITROBENZOIC ACID [drugbank:DB07338]
<http://bio2rdf.org/drugbank:DB00654>	Latanoprost [drugbank:DB00654]
<http://bio2rdf.org/drugbank:DB04709>	(3AALPHA,4ALPHA,7ALPHA,7AALPHA)- 3A,4,7,7A-TETRAHYDRO-2-(4-NITRO-1-NAPHTHALENYL)-4,7-ETHANO-1H-ISOINDOLE-1,3(2H)-DIONE [drugbank:DB04709]
<http://bio2rdf.org/drugbank:DB00521>	Carteolol [drugbank:DB00521]
<http://bio2rdf.org/drugbank:BE0003517>	Tumor necrosis factor ligand superfamily member 11 [drugbank:BE0003517]
<http://bio2rdf.org/drugbank:DB03150>	2\',3\'-Dideoxythymidine-5\'-Monophosphate [drugbank:DB03150]
<http://bio2rdf.org/drugbank:DB07205>	N6-ISOPENTENYL-ADENOSINE-5\'-MONOPHOSPHATE [drugbank:DB07205]
<http://bio2rdf.org/drugbank:BE0001382>	NADPH-ferredoxin reductase FprA [drugbank:BE0001382]
<http://bio2rdf.org/drugbank:DB01986>	3-Fluoro-2-Methyl-Aniline [drugbank:DB01986]
<http://bio2rdf.org/drugbank:DB01852>	Kaempherol [drugbank:DB01852]
<http://bio2rdf.org/drugbank:BE0004715>	Potassium voltage-gated channel subfamily A member 2 [drugbank:BE0004715]
<http://bio2rdf.org/drugbank:DB01985>	N-Alpha-L-Acetyl-Arginine [drugbank:DB01985]
<http://bio2rdf.org/drugbank:DB08403>	METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID [drugbank:DB08403]
<http://bio2rdf.org/drugbank:BE0004848>	Fatty acid synthetase I (FASI) [drugbank:BE0004848]
<http://bio2rdf.org/drugbank:DB04481>	Meso-Erythritol [drugbank:DB04481]
<http://bio2rdf.org/drugbank:BE0000183>	B-cell receptor CD22 [drugbank:BE0000183]
<http://bio2rdf.org/drugbank:DB08536>	3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine [drugbank:DB08536]
<http://bio2rdf.org/drugbank:BE0000050>	Delta-aminolevulinic acid dehydratase [drugbank:BE0000050]
<http://bio2rdf.org/drugbank:DB02084>	CRA_17312 [drugbank:DB02084]
<http://bio2rdf.org/drugbank:BE0003290>	Rod shape-determining protein MreB [drugbank:BE0003290]
<http://bio2rdf.org/drugbank:DB08669>	METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-METHYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE [drugbank:DB08669]
<http://bio2rdf.org/drugbank:BE0002580>	DNA protection during starvation protein [drugbank:BE0002580]
<http://bio2rdf.org/drugbank:DB00655>	Estrone [drugbank:DB00655]
<http://bio2rdf.org/drugbank:DB00788>	Naproxen [drugbank:DB00788]
<http://bio2rdf.org/drugbank:DB07337>	4-[4-AMINO-6-(5-CHLORO-1H-INDOL-4-YLMETHYL)-[1,3,5]TRIAZIN-2-YLAMINO]-BENZONITRILE [drugbank:DB07337]
<http://bio2rdf.org/drugbank:DB00522>	Bentiromide [drugbank:DB00522]
<http://bio2rdf.org/drugbank:BE0003518>	Toll-like receptor 8 [drugbank:BE0003518]
<http://bio2rdf.org/drugbank:BE0002807>	Carbapenam-3-carboxylate synthase [drugbank:BE0002807]
<http://bio2rdf.org/drugbank:DB07204>	(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE [drugbank:DB07204]
<http://bio2rdf.org/drugbank:BE0001381>	3-phosphoshikimate 1-carboxyvinyltransferase [drugbank:BE0001381]
<http://bio2rdf.org/drugbank:DB01987>	Thiamin Diphosphate [drugbank:DB01987]
<http://bio2rdf.org/drugbank:DB01854>	5-Bromonicotinamide [drugbank:DB01854]
<http://bio2rdf.org/drugbank:DB01720>	(2z)-2-(Benzoylamino)-3-[4-(2-Bromophenoxy)Phenyl]-2-Propenoic Acid [drugbank:DB01720]
<http://bio2rdf.org/drugbank:BE0003291>	Chaperone protein ClpB [drugbank:BE0003291]
<http://bio2rdf.org/drugbank:DB01853>	Bacteriochlorophyll A [drugbank:DB01853]
<http://bio2rdf.org/drugbank:BE0004716>	Potassium voltage-gated channel subfamily A member 3 [drugbank:BE0004716]
<http://bio2rdf.org/drugbank:BE0000184>	3-keto-steroid reductase [drugbank:BE0000184]
<http://bio2rdf.org/drugbank:BE0004849>	Hydrogen ions [drugbank:BE0004849]
<http://bio2rdf.org/drugbank:BE0001609>	Glycerol kinase [drugbank:BE0001609]
<http://bio2rdf.org/drugbank:DB08402>	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID [drugbank:DB08402]
<http://bio2rdf.org/drugbank:DB08535>	3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine [drugbank:DB08535]
<http://bio2rdf.org/drugbank:BE0000051>	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1 [drugbank:BE0000051]
<http://bio2rdf.org/drugbank:DB02085>	1-Aminocyclopropanecarboxylic Acid [drugbank:DB02085]
<http://bio2rdf.org/drugbank:DB08668>	3-(5-amino-3-imino-3H-pyrazol-4-ylazo)-benzoic acid [drugbank:DB08668]
<http://bio2rdf.org/drugbank:DB04480>	3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole [drugbank:DB04480]
<http://bio2rdf.org/drugbank:DB00656>	Trazodone [drugbank:DB00656]
<http://bio2rdf.org/drugbank:DB00523>	Alitretinoin [drugbank:DB00523]
<http://bio2rdf.org/drugbank:DB00789>	Gadopentetate dimeglumine [drugbank:DB00789]
<http://bio2rdf.org/drugbank:DB03152>	B-2-Octylglucoside [drugbank:DB03152]
<http://bio2rdf.org/drugbank:BE0004490>	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 [drugbank:BE0004490]
<http://bio2rdf.org/drugbank:DB07469>	(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one [drugbank:DB07469]
<http://bio2rdf.org/drugbank:DB07336>	4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL [drugbank:DB07336]
<http://bio2rdf.org/drugbank:DB07203>	6-CYCLOHEXYLMETHOXY-2-(3\'-CHLOROANILINO) PURINE [drugbank:DB07203]
<http://bio2rdf.org/drugbank:BE0002939>	Ig lambda chain V-II region MGC [drugbank:BE0002939]
<http://bio2rdf.org/drugbank:BE0002806>	Probable lignin peroxidase LipJ [drugbank:BE0002806]
<http://bio2rdf.org/drugbank:BE0000409>	5-aminolevulinate synthase, nonspecific, mitochondrial [drugbank:BE0000409]
<http://bio2rdf.org/drugbank:BE0000181>	Pyridoxine-5\'-phosphate oxidase [drugbank:BE0000181]
<http://bio2rdf.org/drugbank:DB01722>	Ethylbenzene [drugbank:DB01722]
<http://bio2rdf.org/drugbank:DB01988>	6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine [drugbank:DB01988]
<http://bio2rdf.org/drugbank:DB04483>	2-Deoxy-2-Fluoro-Beta-D-Mannose [drugbank:DB04483]
<http://bio2rdf.org/drugbank:DB01721>	Analogue of Indinavir Drug [drugbank:DB01721]
<http://bio2rdf.org/drugbank:BE0003292>	Type II secretion system protein E [drugbank:BE0003292]
<http://bio2rdf.org/drugbank:DB04350>	Argadin [drugbank:DB04350]
<http://bio2rdf.org/drugbank:BE0004717>	Potassium voltage-gated channel subfamily A member 5 [drugbank:BE0004717]
<http://bio2rdf.org/drugbank:BE0001608>	Histone deacetylase 8 [drugbank:BE0001608]
<http://bio2rdf.org/drugbank:DB08534>	5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine [drugbank:DB08534]
<http://bio2rdf.org/drugbank:DB02086>	(3,4-Dihydroxy-Phenyl)-Triphenyl-Arsonium [drugbank:DB02086]
<http://bio2rdf.org/drugbank:DB08667>	4-(4-fluoro-phenylazo)-5-imino-5H-pyrazol-3-ylamine [drugbank:DB08667]
<http://bio2rdf.org/drugbank:BE0001380>	Cell division protein FtsZ [drugbank:BE0001380]
<http://bio2rdf.org/drugbank:DB08401>	(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID [drugbank:DB08401]
<http://bio2rdf.org/drugbank:DB00524>	Metolazone [drugbank:DB00524]
<http://bio2rdf.org/drugbank:DB00657>	Mecamylamine [drugbank:DB00657]
<http://bio2rdf.org/drugbank:DB02921>	(South)-Methanocarba-Thymidine [drugbank:DB02921]
<http://bio2rdf.org/drugbank:BE0004491>	Guanine nucleotide-binding protein G(i) subunit alpha-1 [drugbank:BE0004491]
<http://bio2rdf.org/drugbank:DB03151>	(Mu-4-Sulfido)-Tetra-Nuclear Copper Ion [drugbank:DB03151]
<http://bio2rdf.org/drugbank:DB03284>	2,6-Anhydro-3-Deoxy-D-Erythro-Hex-2-Enonic Acid [drugbank:DB03284]
<http://bio2rdf.org/drugbank:DB07468>	(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one [drugbank:DB07468]
<http://bio2rdf.org/drugbank:DB07335>	3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL [drugbank:DB07335]
<http://bio2rdf.org/drugbank:BE0002938>	Acyl-CoA dehydrogenase, short-chain specific [drugbank:BE0002938]
<http://bio2rdf.org/drugbank:BE0002805>	NTPase P4 [drugbank:BE0002805]
<http://bio2rdf.org/drugbank:DB07202>	6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE [drugbank:DB07202]
<http://bio2rdf.org/drugbank:DB01856>	Pimelic Acid [drugbank:DB01856]
<http://bio2rdf.org/drugbank:BE0004719>	Potassium voltage-gated channel subfamily A member 7 [drugbank:BE0004719]
<http://bio2rdf.org/drugbank:DB01989>	Carbobenzoxy-Pro-Lys-Phe-Y(Po2)-Ala-Pro-Ome [drugbank:DB01989]
<http://bio2rdf.org/drugbank:DB01723>	{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid [drugbank:DB01723]
<http://bio2rdf.org/drugbank:DB04482>	Cmp-2-Keto-3-Deoxy-Octulosonic Acid [drugbank:DB04482]
<http://bio2rdf.org/drugbank:BE0003293>	Sensor protein PhoQ [drugbank:BE0003293]
<http://bio2rdf.org/drugbank:DB08799>	Antazoline [drugbank:DB08799]
<http://bio2rdf.org/drugbank:BE0004718>	Potassium voltage-gated channel subfamily A member 6 [drugbank:BE0004718]
<http://bio2rdf.org/drugbank:DB02087>	3,5-Difluorobenzenesulfonamide [drugbank:DB02087]
<http://bio2rdf.org/drugbank:DB08666>	5-imino-4-(3-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine [drugbank:DB08666]
<http://bio2rdf.org/drugbank:BE0000182>	cGMP-specific 3\',5\'-cyclic phosphodiesterase [drugbank:BE0000182]
<http://bio2rdf.org/drugbank:BE0001607>	Steroid Delta-isomerase [drugbank:BE0001607]
<http://bio2rdf.org/drugbank:BE0002804>	Deoxycytidine kinase [drugbank:BE0002804]
<http://bio2rdf.org/drugbank:DB08400>	4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid [drugbank:DB08400]
<http://bio2rdf.org/drugbank:DB08533>	3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine [drugbank:DB08533]
<http://bio2rdf.org/drugbank:DB00658>	Sevelamer [drugbank:DB00658]
<http://bio2rdf.org/drugbank:DB00525>	Tolnaftate [drugbank:DB00525]
<http://bio2rdf.org/drugbank:DB00783>	Estradiol [drugbank:DB00783]
<http://bio2rdf.org/drugbank:DB04838>	Cyclandelate [drugbank:DB04838]
<http://bio2rdf.org/drugbank:DB02308>	4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium [drugbank:DB02308]
<http://bio2rdf.org/drugbank:BE0004492>	Keratin-associated protein 5-2 [drugbank:BE0004492]
<http://bio2rdf.org/drugbank:DB07467>	4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide [drugbank:DB07467]
<http://bio2rdf.org/drugbank:BE0000407>	S-adenosylmethionine synthase isoform type-1 [drugbank:BE0000407]
<http://bio2rdf.org/drugbank:DB00650>	Leucovorin [drugbank:DB00650]
<http://bio2rdf.org/drugbank:BE0001605>	Chitobiase [drugbank:BE0001605]
<http://bio2rdf.org/drugbank:DB07334>	N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE [drugbank:DB07334]
<http://bio2rdf.org/drugbank:DB03507>	6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5,6,-Dihydro-7h-Thienol[2\',3\':4,5]Pyrrolo[1,2-C]Imidazol-7-One [drugbank:DB03507]
<http://bio2rdf.org/drugbank:DB06268>	Sitaxentan [drugbank:DB06268]
<http://bio2rdf.org/drugbank:DB02080>	1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene [drugbank:DB02080]
<http://bio2rdf.org/drugbank:BE0003294>	DNA topoisomerase 4 subunit B [drugbank:BE0003294]
<http://bio2rdf.org/drugbank:DB08798>	Sulfamoxole [drugbank:DB08798]
<http://bio2rdf.org/drugbank:DB01981>	3,6-Anhydro-D-Galactose-2-Sulfate [drugbank:DB01981]
<http://bio2rdf.org/drugbank:BE0001606>	Beta-Ala-Xaa dipeptidase [drugbank:BE0001606]
<http://bio2rdf.org/drugbank:BE0001739>	Trypsin-1 [drugbank:BE0001739]
<http://bio2rdf.org/drugbank:BE0000406>	Carnitine O-palmitoyltransferase 1, liver isoform [drugbank:BE0000406]
<http://bio2rdf.org/drugbank:DB08532>	6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine [drugbank:DB08532]
<http://bio2rdf.org/drugbank:DB08665>	6,11-DIHYDRO-11-ETHYL-6-METHYL-9-NITRO-5H-PYRIDO[2,3-B][1,5]BENZODIAZEPIN-5-ONE [drugbank:DB08665]
<http://bio2rdf.org/drugbank:DB00651>	Dyphylline [drugbank:DB00651]
<http://bio2rdf.org/drugbank:DB00784>	Mefenamic acid [drugbank:DB00784]
<http://bio2rdf.org/drugbank:DB04837>	Clofedanol [drugbank:DB04837]
<http://bio2rdf.org/drugbank:BE0004493>	Galectin-1 [drugbank:BE0004493]
<http://bio2rdf.org/drugbank:DB07599>	[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID [drugbank:DB07599]
<http://bio2rdf.org/drugbank:BE0004360>	P-protein [drugbank:BE0004360]
<http://bio2rdf.org/drugbank:BE0000408>	Peroxisomal multifunctional enzyme type 2 [drugbank:BE0000408]
<http://bio2rdf.org/drugbank:DB02309>	5--Monophosphate-9-Beta-D-Ribofuranosyl Xanthine [drugbank:DB02309]
<http://bio2rdf.org/drugbank:BE0001604>	Sensor protein FixL [drugbank:BE0001604]
<http://bio2rdf.org/drugbank:BE0000180>	Glutamate dehydrogenase 1, mitochondrial [drugbank:BE0000180]
<http://bio2rdf.org/drugbank:BE0001737>	Enolase [drugbank:BE0001737]
<http://bio2rdf.org/drugbank:DB07200>	(2S,4S,5R)-2-ISOBUTYL-5-(2-THIENYL)-1-[4-(TRIFLUOROMETHYL)BENZOYL]PYRROLIDINE-2,4-DICARBOXYLIC ACID [drugbank:DB07200]
<http://bio2rdf.org/drugbank:BE0003295>	Galactokinase [drugbank:BE0003295]
<http://bio2rdf.org/drugbank:DB07466>	(1R)-2-PHENYLACETAMIDO-2-(3-CARBOXYPHENYL)ETHYL BORONIC ACID [drugbank:DB07466]
<http://bio2rdf.org/drugbank:DB07333>	N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE [drugbank:DB07333]
<http://bio2rdf.org/drugbank:DB01982>	D-Mannuronic Acid [drugbank:DB01982]
<http://bio2rdf.org/drugbank:DB03506>	9-Deazaadenine [drugbank:DB03506]
<http://bio2rdf.org/drugbank:DB03639>	1-Guanidinium-7-Aminoheptane [drugbank:DB03639]
<http://bio2rdf.org/drugbank:DB02081>	Bis-Benzamidine [drugbank:DB02081]
<http://bio2rdf.org/drugbank:BE0001738>	Glutamate--cysteine ligase [drugbank:BE0001738]
<http://bio2rdf.org/drugbank:DB05905>	TD-2749 [drugbank:DB05905]
<http://bio2rdf.org/drugbank:DB08531>	5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine [drugbank:DB08531]
<http://bio2rdf.org/drugbank:BE0002802>	Dissimilatory copper-containing nitrite reductase [drugbank:BE0002802]
<http://bio2rdf.org/drugbank:DB08664>	({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER [drugbank:DB08664]
<http://bio2rdf.org/drugbank:DB00652>	Pentazocine [drugbank:DB00652]
<http://bio2rdf.org/drugbank:DB04707>	HYDROXYFASUDIL [drugbank:DB04707]
<http://bio2rdf.org/drugbank:DB00785>	Cryptenamine [drugbank:DB00785]
<http://bio2rdf.org/drugbank:BE0004361>	Secreted chorismate mutase [drugbank:BE0004361]
<http://bio2rdf.org/drugbank:BE0001736>	Hyaluronate lyase [drugbank:BE0001736]
<http://bio2rdf.org/drugbank:BE0001869>	Exotoxin A [drugbank:BE0001869]
<http://bio2rdf.org/drugbank:BE0001603>	Triosephosphate isomerase, glycosomal [drugbank:BE0001603]
<http://bio2rdf.org/drugbank:BE0003296>	Potassium-transporting ATPase B chain [drugbank:BE0003296]
<http://bio2rdf.org/drugbank:DB07465>	(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile [drugbank:DB07465]
<http://bio2rdf.org/drugbank:DB07598>	2,3,6A,7,8,9-HEXAHYDRO-11H-[1,4]DIOXINO[2,3-G]PYRROLO[2,1-B][1,3]BENZOXAZIN-11-ONE [drugbank:DB07598]
<http://bio2rdf.org/drugbank:DB07332>	ALPHA-(2,6-DICHLOROPHENYL)-ALPHA-(2-ACETYL-5-METHYLANILINO)ACETAMIDE [drugbank:DB07332]
<http://bio2rdf.org/drugbank:DB01983>	2(S)-Amino-6-Boronohexanoic Acid [drugbank:DB01983]
<http://bio2rdf.org/drugbank:DB02082>	Phosphoaminophosphonic Acid Guanylate Ester [drugbank:DB02082]
<http://bio2rdf.org/drugbank:BE0003030>	Flavodoxin [drugbank:BE0003030]
<http://bio2rdf.org/drugbank:DB03509>	2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide [drugbank:DB03509]
<http://bio2rdf.org/drugbank:BE0000404>	Ornithine decarboxylase [drugbank:BE0000404]
<http://bio2rdf.org/drugbank:DB08530>	7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE [drugbank:DB08530]
<http://bio2rdf.org/drugbank:DB08663>	4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE [drugbank:DB08663]
<http://bio2rdf.org/drugbank:BE0004494>	Cation-dependent mannose-6-phosphate receptor [drugbank:BE0004494]
<http://bio2rdf.org/drugbank:DB00520>	Caspofungin [drugbank:DB00520]
<http://bio2rdf.org/drugbank:DB05069>	ATG003 [drugbank:DB05069]
<http://bio2rdf.org/drugbank:DB00653>	Magnesium Sulfate [drugbank:DB00653]
<http://bio2rdf.org/drugbank:DB00786>	Marimastat [drugbank:DB00786]
<http://bio2rdf.org/drugbank:BE0000539>	3-oxo-5-alpha-steroid 4-dehydrogenase 1 [drugbank:BE0000539]
<http://bio2rdf.org/drugbank:DB03280>	P1-(5\'-Adenosyl)P5-(5\'-Thymidyl)Pentaphosphate [drugbank:DB03280]
<http://bio2rdf.org/drugbank:DB04839>	Cyproterone acetate [drugbank:DB04839]
<http://bio2rdf.org/drugbank:BE0001602>	Allantoate amidohydrolase [drugbank:BE0001602]
<http://bio2rdf.org/drugbank:BE0001868>	Penicillin-binding protein 2X [drugbank:BE0001868]
<http://bio2rdf.org/drugbank:BE0001735>	Elongation factor Tu-B [drugbank:BE0001735]
<http://bio2rdf.org/drugbank:DB07597>	CIS-(1R,2S)-2-AMINO-1,2,3,4-TETRAHYDRONAPHTHALEN-1-OL [drugbank:DB07597]
<http://bio2rdf.org/drugbank:BE0003031>	Oxygen-insensitive NAD(P)H nitroreductase [drugbank:BE0003031]
<http://bio2rdf.org/drugbank:BE0003164>	Unsaturated glucuronyl hydrolase [drugbank:BE0003164]
<http://bio2rdf.org/drugbank:BE0003297>	NimA-related protein [drugbank:BE0003297]
<http://bio2rdf.org/drugbank:DB07464>	1(R)-1-ACETAMIDO-2-(3-CARBOXY-2-HYDROXYPHENYL)ETHYL BORONIC ACID [drugbank:DB07464]
<http://bio2rdf.org/drugbank:DB07331>	2-(4-NITROPHENYL)ACETIC ACID [drugbank:DB07331]
<http://bio2rdf.org/drugbank:DB02083>	Dimethylglycine [drugbank:DB02083]
<http://bio2rdf.org/drugbank:DB01851>	Tetrabutylammonium Ion [drugbank:DB01851]
<http://bio2rdf.org/drugbank:DB08662>	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE [drugbank:DB08662]
<http://bio2rdf.org/drugbank:BE0000538>	Fibrinogen alpha chain [drugbank:BE0000538]
<http://bio2rdf.org/drugbank:BE0000405>	Muscarinic acetylcholine receptor M4 [drugbank:BE0000405]
<http://bio2rdf.org/drugbank:DB00787>	Aciclovir [drugbank:DB00787]
<http://bio2rdf.org/drugbank:BE0004495>	Antigen-presenting glycoprotein CD1d [drugbank:BE0004495]
<http://bio2rdf.org/drugbank:DB06267>	Udenafil [drugbank:DB06267]
<http://bio2rdf.org/drugbank:BE0004362>	Aralkylamine dehydrogenase light chain [drugbank:BE0004362]
<http://bio2rdf.org/drugbank:DB08795>	Azidocillin [drugbank:DB08795]
<http://bio2rdf.org/drugbank:DB08172>	(2Z)-N-(3-chloro-2\'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide [drugbank:DB08172]
<http://bio2rdf.org/drugbank:BE0000904>	Calpastatin [drugbank:BE0000904]
<http://bio2rdf.org/drugbank:BE0001269>	Protein RecA [drugbank:BE0001269]
<http://bio2rdf.org/drugbank:DB07940>	9-(3-IODOBENZYLAMINO)-1,2,3,4-TETRAHYDROACRIDINE [drugbank:DB07940]
<http://bio2rdf.org/drugbank:BE0003666>	Copper-transporting ATPase 1 [drugbank:BE0003666]
<http://bio2rdf.org/drugbank:BE0003799>	Genome polyprotein [drugbank:BE0003799]
<http://bio2rdf.org/drugbank:DB05676>	<http://bio2rdf.org/drugbank:DB05676>
<http://bio2rdf.org/drugbank:BE0003533>	Cytochrome P450 2E1 [drugbank:BE0003533]
<http://bio2rdf.org/drugbank:DB03013>	Di(N-Acetyl-D-Glucosamine) [drugbank:DB03013]
<http://bio2rdf.org/drugbank:DB00290>	Bleomycin [drugbank:DB00290]
<http://bio2rdf.org/drugbank:BE0003400>	Tubulin beta-2A chain [drugbank:BE0003400]
<http://bio2rdf.org/drugbank:BE0001003>	E3 ubiquitin-protein ligase Mdm2 [drugbank:BE0001003]
<http://bio2rdf.org/drugbank:DB03146>	2-Deazo-6-Thiophosphate Guanosine-5\'-Monophosphate [drugbank:DB03146]
<http://bio2rdf.org/drugbank:DB03279>	Dodecyl-Alpha-D-Maltoside [drugbank:DB03279]
<http://bio2rdf.org/drugbank:DB06741>	Gavestinel [drugbank:DB06741]
<http://bio2rdf.org/drugbank:BE0002467>	Protein disulfide-isomerase [drugbank:BE0002467]
<http://bio2rdf.org/drugbank:DB02915>	4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(4-Trifluoromethyl-Phenyl)-Amine [drugbank:DB02915]
<http://bio2rdf.org/drugbank:BE0004731>	Protein-tyrosine kinase 6 [drugbank:BE0004731]
